issue_date,issued_at,time,lead_day,p50,p10,p90,t1,t2,curve,wind_100m,actual
2026-02-17,2026-02-17T23:59,2026-02-19T13:00,2,0.3389,0.0342,0.7241,0.3114,0.3435,0.0958,4.44,
2026-02-17,2026-02-17T23:59,2026-02-19T14:00,2,0.3232,0.0375,0.7198,0.2969,0.3264,0.0986,4.49,
2026-02-17,2026-02-17T23:59,2026-02-19T15:00,2,0.1672,0.0227,0.5377,0.1473,0.1689,0.0618,3.8,
2026-02-17,2026-02-17T23:59,2026-02-19T16:00,2,0.2115,0.071,0.646,0.2325,0.2622,0.0793,4.15,
2026-02-17,2026-02-17T23:59,2026-02-19T17:00,2,0.2256,0.0523,0.6154,0.2263,0.256,0.0759,4.09,
2026-02-17,2026-02-17T23:59,2026-02-19T18:00,2,0.0728,0.011,0.374,0.0778,0.0575,0.0295,3.01,
2026-02-17,2026-02-17T23:59,2026-02-19T19:00,2,0.0259,0.01,0.3236,0.0268,0.0158,0.01,1.74,
2026-02-17,2026-02-17T23:59,2026-02-19T20:00,2,0.0289,0.0094,0.2978,0.0288,0.0354,0.01,0.71,
2026-02-17,2026-02-17T23:59,2026-02-19T21:00,2,0.0459,0.0098,0.3424,0.041,0.0347,0.0249,2.83,
2026-02-17,2026-02-17T23:59,2026-02-19T22:00,2,0.112,0.0153,0.563,0.1151,0.1033,0.1508,5.24,
2026-02-17,2026-02-17T23:59,2026-02-19T23:00,2,0.3011,0.0401,0.7247,0.2726,0.2675,0.309,6.63,
2026-02-18,2026-02-18T23:59,2026-02-19T00:00,1,0.4798,0.0966,0.943,0.5193,0.4982,0.2474,6.17,
2026-02-18,2026-02-18T23:59,2026-02-19T01:00,1,0.3523,0.077,0.8622,0.371,0.3975,0.1382,5.1,
2026-02-18,2026-02-18T23:59,2026-02-19T02:00,1,0.3371,0.0599,0.8469,0.3729,0.4085,0.14,5.12,
2026-02-18,2026-02-18T23:59,2026-02-19T03:00,1,0.4181,0.0722,0.8279,0.4199,0.439,0.1274,4.97,
2026-02-18,2026-02-18T23:59,2026-02-19T04:00,1,0.4867,0.0904,0.8593,0.451,0.4478,0.1436,5.16,
2026-02-18,2026-02-18T23:59,2026-02-19T05:00,1,0.1809,0.0515,0.6708,0.2474,0.1812,0.0912,4.36,
2026-02-18,2026-02-18T23:59,2026-02-19T06:00,1,0.161,0.0379,0.6606,0.2176,0.1556,0.098,4.48,
2026-02-18,2026-02-18T23:59,2026-02-19T07:00,1,0.1234,0.0221,0.63,0.1837,0.1098,0.101,4.53,
2026-02-18,2026-02-18T23:59,2026-02-19T08:00,1,0.1239,0.0272,0.5634,0.1749,0.1211,0.0992,4.5,
2026-02-18,2026-02-18T23:59,2026-02-19T09:00,1,0.2046,0.0,0.6295,0.2306,0.141,0.1208,4.86,
2026-02-18,2026-02-18T23:59,2026-02-19T10:00,1,0.2238,0.0355,0.752,0.259,0.2652,0.167,5.42,
2026-02-18,2026-02-18T23:59,2026-02-19T11:00,1,0.2752,0.0456,0.7683,0.2866,0.2918,0.1082,4.65,
2026-02-18,2026-02-18T23:59,2026-02-19T12:00,1,0.3687,0.0385,0.8186,0.3263,0.3606,0.1238,4.91,
2026-02-18,2026-02-18T23:59,2026-02-19T13:00,1,0.4232,0.0392,0.742,0.3911,0.4064,0.1184,4.82,
2026-02-18,2026-02-18T23:59,2026-02-19T14:00,1,0.3861,0.0278,0.7253,0.3739,0.3623,0.107,4.63,
2026-02-18,2026-02-18T23:59,2026-02-19T15:00,1,0.3157,0.0849,0.6785,0.2984,0.3231,0.0771,4.11,
2026-02-18,2026-02-18T23:59,2026-02-19T16:00,1,0.0765,0.0278,0.502,0.1128,0.0847,0.0187,2.58,
2026-02-18,2026-02-18T23:59,2026-02-19T17:00,1,0.2188,0.029,0.5936,0.1718,0.2469,0.0433,3.37,
2026-02-18,2026-02-18T23:59,2026-02-19T18:00,1,0.0622,0.0108,0.3565,0.0515,0.0245,0.01,1.23,
2026-02-18,2026-02-18T23:59,2026-02-19T19:00,1,0.034,0.0096,0.1739,0.0251,0.0149,0.01,1.89,
2026-02-18,2026-02-18T23:59,2026-02-19T20:00,1,0.0817,0.0156,0.4101,0.0931,0.0771,0.1124,4.72,
2026-02-18,2026-02-18T23:59,2026-02-19T21:00,1,0.1046,0.0141,0.5363,0.1096,0.0803,0.1517,5.25,
2026-02-18,2026-02-18T23:59,2026-02-19T22:00,1,0.3418,0.0471,0.7712,0.315,0.3279,0.3624,7.01,
2026-02-18,2026-02-18T23:59,2026-02-19T23:00,1,0.2745,0.0343,0.7369,0.2509,0.2394,0.2448,6.15,
2026-02-18,2026-02-18T23:59,2026-02-20T00:00,2,0.2293,0.0222,0.7453,0.2107,0.2163,0.1884,5.64,
2026-02-18,2026-02-18T23:59,2026-02-20T01:00,2,0.1918,0.0065,0.6868,0.1824,0.1856,0.1214,4.87,
2026-02-18,2026-02-18T23:59,2026-02-20T02:00,2,0.279,0.013,0.7746,0.2975,0.2942,0.2303,6.04,
2026-02-18,2026-02-18T23:59,2026-02-20T03:00,2,0.3669,0.0443,0.8114,0.3628,0.379,0.344,6.88,
2026-02-18,2026-02-18T23:59,2026-02-20T04:00,2,0.3703,0.0431,0.8369,0.3479,0.3655,0.3356,6.82,
2026-02-18,2026-02-18T23:59,2026-02-20T05:00,2,0.4167,0.0697,0.8874,0.4131,0.4197,0.4516,7.57,
2026-02-18,2026-02-18T23:59,2026-02-20T06:00,2,0.4257,0.0695,0.9157,0.4371,0.4275,0.4604,7.63,
2026-02-18,2026-02-18T23:59,2026-02-20T07:00,2,0.3933,0.0426,0.8796,0.3967,0.4103,0.393,7.2,
2026-02-18,2026-02-18T23:59,2026-02-20T08:00,2,0.2908,0.0278,0.819,0.3022,0.3161,0.3426,6.87,
2026-02-18,2026-02-18T23:59,2026-02-20T09:00,2,0.1923,0.0311,0.7792,0.2112,0.2842,0.1742,5.5,
2026-02-18,2026-02-18T23:59,2026-02-20T10:00,2,0.1129,0.013,0.7059,0.1579,0.1831,0.1094,4.67,
2026-02-18,2026-02-18T23:59,2026-02-20T11:00,2,0.0766,0.0148,0.5695,0.088,0.1285,0.089,4.32,
2026-02-18,2026-02-18T23:59,2026-02-20T12:00,2,0.0511,0.0097,0.471,0.0483,0.0716,0.0361,3.18,
2026-02-18,2026-02-18T23:59,2026-02-20T13:00,2,0.0481,0.0155,0.2911,0.0524,0.0728,0.0202,2.64,
2026-02-18,2026-02-18T23:59,2026-02-20T14:00,2,0.0404,0.0158,0.2798,0.052,0.0354,0.012,2.15,
2026-02-18,2026-02-18T23:59,2026-02-20T15:00,2,0.0163,0.0071,0.2999,0.0124,0.0233,0.01,1.46,
2026-02-18,2026-02-18T23:59,2026-02-20T16:00,2,0.0257,0.0096,0.3843,0.0267,0.0307,0.01,1.97,
2026-02-18,2026-02-18T23:59,2026-02-20T17:00,2,0.0752,0.0091,0.4245,0.0566,0.0725,0.0472,3.47,
2026-02-18,2026-02-18T23:59,2026-02-20T18:00,2,0.4836,0.1117,0.7952,0.3838,0.442,0.4604,7.63,
2026-02-18,2026-02-18T23:59,2026-02-20T19:00,2,0.4902,0.1136,0.8149,0.4215,0.4351,0.5195,8.03,
2026-02-18,2026-02-18T23:59,2026-02-20T20:00,2,0.5211,0.1063,0.8022,0.4789,0.43,0.5393,8.16,
2026-02-18,2026-02-18T23:59,2026-02-20T21:00,2,0.5921,0.1053,0.9153,0.5113,0.5359,0.5635,8.32,
2026-02-18,2026-02-18T23:59,2026-02-20T22:00,2,0.6719,0.1282,0.9347,0.6394,0.5911,0.5378,8.15,
2026-02-18,2026-02-18T23:59,2026-02-20T23:00,2,0.5697,0.1113,0.8995,0.4853,0.5379,0.5393,8.16,
2026-02-19,2026-02-19T23:59,2026-02-20T00:00,1,0.3853,0.0693,0.8685,0.3553,0.3782,0.3721,7.07,
2026-02-19,2026-02-19T23:59,2026-02-20T01:00,1,0.394,0.0655,0.8685,0.3472,0.3846,0.4316,7.44,
2026-02-19,2026-02-19T23:59,2026-02-20T02:00,1,0.4217,0.0615,0.8741,0.4388,0.4136,0.4332,7.45,
2026-02-19,2026-02-19T23:59,2026-02-20T03:00,1,0.3581,0.0353,0.809,0.3434,0.339,0.3552,6.96,
2026-02-19,2026-02-19T23:59,2026-02-20T04:00,1,0.4074,0.0534,0.8525,0.3415,0.3858,0.4155,7.34,
2026-02-19,2026-02-19T23:59,2026-02-20T05:00,1,0.3862,0.0461,0.8336,0.3315,0.3684,0.4796,7.76,
2026-02-19,2026-02-19T23:59,2026-02-20T06:00,1,0.4018,0.0367,0.838,0.4192,0.3664,0.5017,7.91,
2026-02-19,2026-02-19T23:59,2026-02-20T07:00,1,0.5097,0.1109,0.9035,0.5563,0.4406,0.5893,8.49,
2026-02-19,2026-02-19T23:59,2026-02-20T08:00,1,0.39,0.0455,0.8837,0.3917,0.3588,0.4944,7.86,
2026-02-19,2026-02-19T23:59,2026-02-20T09:00,1,0.2623,0.0209,0.8376,0.2676,0.3125,0.2645,6.3,
2026-02-19,2026-02-19T23:59,2026-02-20T10:00,1,0.1959,0.036,0.7517,0.233,0.304,0.1697,5.45,
2026-02-19,2026-02-19T23:59,2026-02-20T11:00,1,0.1843,0.0331,0.6923,0.1952,0.2603,0.1607,5.35,
2026-02-19,2026-02-19T23:59,2026-02-20T12:00,1,0.126,0.0066,0.5625,0.1456,0.183,0.1148,4.76,
2026-02-19,2026-02-19T23:59,2026-02-20T13:00,1,0.107,0.0088,0.4693,0.146,0.1682,0.0788,4.14,
2026-02-19,2026-02-19T23:59,2026-02-20T14:00,1,0.0608,0.012,0.4026,0.0861,0.08,0.0501,3.54,
2026-02-19,2026-02-19T23:59,2026-02-20T15:00,1,0.0383,0.0127,0.4187,0.0615,0.0778,0.0326,3.09,
2026-02-19,2026-02-19T23:59,2026-02-20T16:00,1,0.0414,0.0198,0.3289,0.0582,0.0774,0.0153,2.4,
2026-02-19,2026-02-19T23:59,2026-02-20T17:00,1,0.066,0.0107,0.4414,0.0479,0.0513,0.0148,2.36,
2026-02-19,2026-02-19T23:59,2026-02-20T18:00,1,0.0584,0.0103,0.4492,0.0552,0.0639,0.01,1.04,
2026-02-19,2026-02-19T23:59,2026-02-20T19:00,1,0.0798,0.0091,0.379,0.1118,0.0803,0.0515,3.57,
2026-02-19,2026-02-19T23:59,2026-02-20T20:00,1,0.3538,0.0319,0.7283,0.3334,0.3197,0.302,6.58,
2026-02-19,2026-02-19T23:59,2026-02-20T21:00,1,0.4699,0.0885,0.7771,0.3766,0.4071,0.4043,7.27,
2026-02-19,2026-02-19T23:59,2026-02-20T22:00,1,0.4662,0.1002,0.7875,0.4023,0.4457,0.5226,8.05,
2026-02-19,2026-02-19T23:59,2026-02-20T23:00,1,0.5838,0.1112,0.8244,0.541,0.5539,0.562,8.31,
2026-02-19,2026-02-19T23:59,2026-02-21T00:00,2,0.6435,0.1245,0.9231,0.5825,0.5968,0.5559,8.27,
2026-02-19,2026-02-19T23:59,2026-02-21T01:00,2,0.5617,0.1296,0.9278,0.5271,0.5507,0.5032,7.92,
2026-02-19,2026-02-19T23:59,2026-02-21T02:00,2,0.5732,0.0997,0.9317,0.5263,0.4925,0.3882,7.17,
2026-02-19,2026-02-19T23:59,2026-02-21T03:00,2,0.41,0.0896,0.8798,0.4781,0.4012,0.2964,6.54,
2026-02-19,2026-02-19T23:59,2026-02-21T04:00,2,0.3249,0.0267,0.7972,0.3504,0.3338,0.167,5.42,
2026-02-19,2026-02-19T23:59,2026-02-21T05:00,2,0.2358,0.0374,0.7879,0.2884,0.2146,0.1208,4.86,
2026-02-19,2026-02-19T23:59,2026-02-21T06:00,2,0.1704,0.0245,0.6572,0.1932,0.1615,0.0704,3.99,
2026-02-19,2026-02-19T23:59,2026-02-21T07:00,2,0.1677,0.0355,0.6623,0.2059,0.137,0.1076,4.64,
2026-02-19,2026-02-19T23:59,2026-02-21T08:00,2,0.2285,0.0235,0.7707,0.2583,0.228,0.1894,5.65,
2026-02-19,2026-02-19T23:59,2026-02-21T09:00,2,0.1195,0.0056,0.5691,0.1771,0.1219,0.1142,4.75,
2026-02-19,2026-02-19T23:59,2026-02-21T10:00,2,0.0407,0.0,0.4153,0.0222,0.0825,0.0156,2.42,
2026-02-19,2026-02-19T23:59,2026-02-21T11:00,2,0.9414,0.6398,0.9806,0.9275,0.938,0.9665,11.6,
2026-02-19,2026-02-19T23:59,2026-02-21T12:00,2,0.9891,0.6835,0.9891,0.942,0.9654,0.9772,12.17,
2026-02-19,2026-02-19T23:59,2026-02-21T13:00,2,0.938,0.5322,0.978,0.9246,0.9399,0.97,11.75,
2026-02-19,2026-02-19T23:59,2026-02-21T14:00,2,0.7455,0.359,0.9914,0.6687,0.7345,0.6334,8.79,
2026-02-19,2026-02-19T23:59,2026-02-21T15:00,2,0.591,0.2091,0.9509,0.5366,0.5742,0.3737,7.08,
2026-02-19,2026-02-19T23:59,2026-02-21T16:00,2,0.2401,0.048,0.668,0.2159,0.2384,0.1208,4.86,
2026-02-19,2026-02-19T23:59,2026-02-21T17:00,2,0.1813,0.0217,0.6328,0.1977,0.2011,0.1142,4.75,
2026-02-19,2026-02-19T23:59,2026-02-21T18:00,2,0.1406,0.0142,0.4887,0.1568,0.1268,0.0918,4.37,
2026-02-19,2026-02-19T23:59,2026-02-21T19:00,2,0.2483,0.0271,0.7136,0.247,0.1997,0.2355,6.08,
2026-02-19,2026-02-19T23:59,2026-02-21T20:00,2,0.3575,0.0436,0.7907,0.3531,0.3866,0.2992,6.56,
2026-02-19,2026-02-19T23:59,2026-02-21T21:00,2,0.6293,0.4296,0.9904,0.7615,0.6691,0.401,7.25,
2026-02-19,2026-02-19T23:59,2026-02-21T22:00,2,0.805,0.6138,0.9903,0.862,0.8171,0.6495,8.9,
2026-02-19,2026-02-19T23:59,2026-02-21T23:00,2,0.659,0.339,0.9585,0.7445,0.6039,0.4693,7.69,
2026-02-20,2026-02-20T23:59,2026-02-21T00:00,1,0.5165,0.1043,0.7914,0.4928,0.4632,0.5135,7.99,
2026-02-20,2026-02-20T23:59,2026-02-21T01:00,1,0.5266,0.1044,0.8099,0.5137,0.4781,0.4457,7.53,
2026-02-20,2026-02-20T23:59,2026-02-21T02:00,1,0.5317,0.1094,0.7808,0.4858,0.4422,0.4091,7.3,
2026-02-20,2026-02-20T23:59,2026-02-21T03:00,1,0.3794,0.0856,0.7355,0.3884,0.3276,0.3398,6.85,
2026-02-20,2026-02-20T23:59,2026-02-21T04:00,1,0.3642,0.0335,0.7754,0.4076,0.3061,0.2724,6.36,
2026-02-20,2026-02-20T23:59,2026-02-21T05:00,1,0.2899,0.0225,0.777,0.3538,0.2898,0.2057,5.81,
2026-02-20,2026-02-20T23:59,2026-02-21T06:00,1,0.2366,0.0037,0.6902,0.2666,0.2098,0.1256,4.94,
2026-02-20,2026-02-20T23:59,2026-02-21T07:00,1,0.1713,0.0065,0.5802,0.2295,0.159,0.1064,4.62,
2026-02-20,2026-02-20T23:59,2026-02-21T08:00,1,0.108,0.014,0.5715,0.1231,0.0653,0.0998,4.51,
2026-02-20,2026-02-20T23:59,2026-02-21T09:00,1,0.0302,0.0094,0.333,0.0204,0.0244,0.01,0.76,
2026-02-20,2026-02-20T23:59,2026-02-21T10:00,1,0.1809,0.0133,0.6474,0.1735,0.1715,0.2006,5.76,
2026-02-20,2026-02-20T23:59,2026-02-21T11:00,1,0.9235,0.7114,0.9784,0.8942,0.9091,0.9458,11.25,
2026-02-20,2026-02-20T23:59,2026-02-21T12:00,1,0.9375,0.7266,0.981,0.9221,0.9172,0.9644,11.51,
2026-02-20,2026-02-20T23:59,2026-02-21T13:00,1,0.9859,0.7937,0.9859,0.9607,0.9709,0.98,13.05,
2026-02-20,2026-02-20T23:59,2026-02-21T14:00,1,0.9874,0.8767,0.9874,0.9925,0.9707,0.9788,12.36,
2026-02-20,2026-02-20T23:59,2026-02-21T15:00,1,0.8129,0.5456,0.9821,0.8315,0.7794,0.7178,9.35,
2026-02-20,2026-02-20T23:59,2026-02-21T16:00,1,0.6285,0.3935,0.9582,0.6417,0.6588,0.4332,7.45,
2026-02-20,2026-02-20T23:59,2026-02-21T17:00,1,0.4947,0.3504,0.8789,0.4917,0.5481,0.2711,6.35,
2026-02-20,2026-02-20T23:59,2026-02-21T18:00,1,0.2957,0.1845,0.6954,0.2983,0.3411,0.1226,4.89,
2026-02-20,2026-02-20T23:59,2026-02-21T19:00,1,0.2527,0.0384,0.7355,0.2859,0.2755,0.2097,5.85,
2026-02-20,2026-02-20T23:59,2026-02-21T20:00,1,0.4568,0.0845,0.8602,0.4536,0.4578,0.456,7.6,
2026-02-20,2026-02-20T23:59,2026-02-21T21:00,1,0.4265,0.0567,0.8697,0.3948,0.3975,0.4973,7.88,
2026-02-20,2026-02-20T23:59,2026-02-21T22:00,1,0.4078,0.0619,0.8683,0.3893,0.3991,0.5017,7.91,
2026-02-20,2026-02-20T23:59,2026-02-21T23:00,1,0.1111,0.0126,0.5353,0.0998,0.1029,0.1319,5.03,
2026-02-20,2026-02-20T23:59,2026-02-22T00:00,2,0.6209,0.3245,0.947,0.6695,0.5741,0.5195,8.03,
2026-02-20,2026-02-20T23:59,2026-02-22T01:00,2,0.5909,0.2918,0.9963,0.661,0.6074,0.4027,7.26,
2026-02-20,2026-02-20T23:59,2026-02-22T02:00,2,0.3787,0.0602,0.8448,0.3288,0.4201,0.2316,6.05,
2026-02-20,2026-02-20T23:59,2026-02-22T03:00,2,0.2959,0.0051,0.7578,0.224,0.3208,0.1607,5.35,
2026-02-20,2026-02-20T23:59,2026-02-22T04:00,2,0.1891,0.0154,0.6548,0.1511,0.1933,0.0708,4.0,
2026-02-20,2026-02-20T23:59,2026-02-22T05:00,2,0.0036,0.0036,0.2875,0.0401,0.0431,0.01,0.46,
2026-02-20,2026-02-20T23:59,2026-02-22T06:00,2,0.0361,0.0103,0.2452,0.0377,0.0511,0.01,0.93,
2026-02-20,2026-02-20T23:59,2026-02-22T07:00,2,0.0365,0.0091,0.1458,0.0311,0.0271,0.01,1.61,
2026-02-20,2026-02-20T23:59,2026-02-22T08:00,2,0.0353,0.0091,0.1823,0.0347,0.039,0.01,1.95,
2026-02-20,2026-02-20T23:59,2026-02-22T09:00,2,0.0169,0.0093,0.2211,0.0234,0.0279,0.0136,2.27,
2026-02-20,2026-02-20T23:59,2026-02-22T10:00,2,0.0372,0.0081,0.3486,0.0456,0.0727,0.0326,3.09,
2026-02-20,2026-02-20T23:59,2026-02-22T11:00,2,0.1739,0.0145,0.6637,0.0983,0.1814,0.1178,4.81,
2026-02-20,2026-02-20T23:59,2026-02-22T12:00,2,0.4425,0.1518,0.9128,0.4487,0.525,0.337,6.83,
2026-02-20,2026-02-20T23:59,2026-02-22T13:00,2,0.7867,0.4996,0.9626,0.6099,0.8062,0.5003,7.9,
2026-02-20,2026-02-20T23:59,2026-02-22T14:00,2,0.9047,0.6291,0.9705,0.8153,0.9308,0.562,8.31,
2026-02-20,2026-02-20T23:59,2026-02-22T15:00,2,0.9047,0.6304,0.973,0.8258,0.9458,0.559,8.29,
2026-02-20,2026-02-20T23:59,2026-02-22T16:00,2,0.8779,0.6657,0.9565,0.852,0.9264,0.4973,7.88,
2026-02-20,2026-02-20T23:59,2026-02-22T17:00,2,0.7835,0.3481,0.9804,0.7755,0.8283,0.459,7.62,
2026-02-20,2026-02-20T23:59,2026-02-22T18:00,2,0.6835,0.0969,0.9275,0.7545,0.6955,0.229,6.03,
2026-02-20,2026-02-20T23:59,2026-02-22T19:00,2,0.4116,0.0747,0.7768,0.4737,0.4783,0.0952,4.43,
2026-02-20,2026-02-20T23:59,2026-02-22T20:00,2,0.312,0.0556,0.6509,0.3366,0.321,0.0731,4.04,
2026-02-20,2026-02-20T23:59,2026-02-22T21:00,2,0.266,0.014,0.5687,0.3476,0.332,0.0759,4.09,
2026-02-20,2026-02-20T23:59,2026-02-22T22:00,2,0.1946,0.0158,0.5102,0.2394,0.2441,0.0878,4.3,
2026-02-20,2026-02-20T23:59,2026-02-22T23:00,2,0.2706,0.0262,0.7078,0.3045,0.2287,0.0274,2.93,
2026-02-21,2026-02-21T23:59,2026-02-22T00:00,1,0.0691,0.013,0.4441,0.101,0.1096,0.0969,4.46,
2026-02-21,2026-02-21T23:59,2026-02-22T01:00,1,0.068,0.0175,0.4342,0.099,0.1045,0.1028,4.56,
2026-02-21,2026-02-21T23:59,2026-02-22T02:00,1,0.0427,0.0092,0.3268,0.0587,0.074,0.0492,3.52,
2026-02-21,2026-02-21T23:59,2026-02-22T03:00,1,0.0224,0.0088,0.251,0.0085,0.0189,0.01,1.98,
2026-02-21,2026-02-21T23:59,2026-02-22T04:00,1,0.0383,0.0092,0.1937,0.0118,0.024,0.01,0.83,
2026-02-21,2026-02-21T23:59,2026-02-22T05:00,1,0.0248,0.0091,0.153,0.0146,0.0218,0.01,0.5,
2026-02-21,2026-02-21T23:59,2026-02-22T06:00,1,0.0264,0.0091,0.1609,0.0227,0.0351,0.012,2.15,
2026-02-21,2026-02-21T23:59,2026-02-22T07:00,1,0.0532,0.0086,0.2673,0.0754,0.0834,0.0441,3.39,
2026-02-21,2026-02-21T23:59,2026-02-22T08:00,1,0.0762,0.0127,0.5489,0.1316,0.1169,0.1813,5.57,
2026-02-21,2026-02-21T23:59,2026-02-22T09:00,1,0.1728,0.0057,0.6671,0.2175,0.164,0.2067,5.82,
2026-02-21,2026-02-21T23:59,2026-02-22T10:00,1,0.4416,0.064,0.8158,0.4965,0.4512,0.4043,7.27,
2026-02-21,2026-02-21T23:59,2026-02-22T11:00,1,0.6973,0.3832,0.9645,0.5823,0.791,0.5423,8.18,
2026-02-21,2026-02-21T23:59,2026-02-22T12:00,1,0.9303,0.6645,0.9826,0.8989,0.9756,0.7025,9.25,
2026-02-21,2026-02-21T23:59,2026-02-22T13:00,1,0.9954,0.7401,0.9954,0.8983,0.9751,0.6918,9.18,
2026-02-21,2026-02-21T23:59,2026-02-22T14:00,1,0.9989,0.7013,0.9989,0.9007,1.0,0.5832,8.45,
2026-02-21,2026-02-21T23:59,2026-02-22T15:00,1,0.8954,0.5862,0.967,0.7937,0.9867,0.5226,8.05,
2026-02-21,2026-02-21T23:59,2026-02-22T16:00,1,0.8836,0.6255,0.9769,0.7701,0.926,0.4678,7.68,
2026-02-21,2026-02-21T23:59,2026-02-22T17:00,1,0.7645,0.3271,0.9865,0.7264,0.7907,0.4472,7.54,
2026-02-21,2026-02-21T23:59,2026-02-22T18:00,1,0.6158,0.0846,0.9459,0.6586,0.5337,0.2303,6.04,
2026-02-21,2026-02-21T23:59,2026-02-22T19:00,1,0.3048,0.0307,0.6215,0.3833,0.3481,0.0799,4.16,
2026-02-21,2026-02-21T23:59,2026-02-22T20:00,1,0.0854,0.0175,0.4423,0.1679,0.1313,0.0411,3.31,
2026-02-21,2026-02-21T23:59,2026-02-22T21:00,1,0.0383,0.0084,0.2488,0.0443,0.0559,0.0127,2.2,
2026-02-21,2026-02-21T23:59,2026-02-22T22:00,1,0.0155,0.0087,0.2141,0.0161,0.0244,0.01,1.76,
2026-02-21,2026-02-21T23:59,2026-02-22T23:00,1,0.0289,0.0093,0.2125,0.0249,0.0423,0.01,1.96,
2026-02-21,2026-02-21T23:59,2026-02-23T00:00,2,0.0882,0.0882,0.5626,0.1177,0.0768,0.01,1.61,
2026-02-21,2026-02-21T23:59,2026-02-23T01:00,2,0.0734,0.019,0.5783,0.1088,0.0865,0.01,1.37,
2026-02-21,2026-02-21T23:59,2026-02-23T02:00,2,0.0604,0.0358,0.4351,0.0714,0.0492,0.01,1.55,
2026-02-21,2026-02-21T23:59,2026-02-23T03:00,2,0.0488,0.0104,0.3433,0.048,0.0481,0.01,1.95,
2026-02-21,2026-02-21T23:59,2026-02-23T04:00,2,0.0453,0.0115,0.3067,0.0488,0.0338,0.01,2.0,
2026-02-21,2026-02-21T23:59,2026-02-23T05:00,2,0.0564,0.0097,0.3712,0.048,0.063,0.0292,3.0,
2026-02-21,2026-02-21T23:59,2026-02-23T06:00,2,0.0728,0.009,0.4175,0.0649,0.0787,0.0627,3.82,
2026-02-21,2026-02-21T23:59,2026-02-23T07:00,2,0.0485,0.0086,0.3235,0.0521,0.0731,0.0551,3.65,
2026-02-21,2026-02-21T23:59,2026-02-23T08:00,2,0.0402,0.0092,0.3645,0.0523,0.0604,0.0453,3.42,
2026-02-21,2026-02-21T23:59,2026-02-23T09:00,2,0.0357,0.009,0.3724,0.0427,0.0633,0.0391,3.26,
2026-02-21,2026-02-21T23:59,2026-02-23T10:00,2,0.0581,0.0081,0.328,0.0556,0.0733,0.0542,3.63,
2026-02-21,2026-02-21T23:59,2026-02-23T11:00,2,0.0852,0.0079,0.5322,0.092,0.0947,0.1256,4.94,
2026-02-21,2026-02-21T23:59,2026-02-23T12:00,2,0.2637,0.0094,0.6503,0.1967,0.193,0.2685,6.33,
2026-02-21,2026-02-21T23:59,2026-02-23T13:00,2,0.2775,0.0048,0.7676,0.268,0.2785,0.3216,6.72,
2026-02-21,2026-02-21T23:59,2026-02-23T14:00,2,0.3661,0.0327,0.836,0.3997,0.3511,0.4855,7.8,
2026-02-21,2026-02-21T23:59,2026-02-23T15:00,2,0.4842,0.101,0.9453,0.5203,0.4607,0.6612,8.98,
2026-02-21,2026-02-21T23:59,2026-02-23T16:00,2,0.5896,0.1321,0.9669,0.6105,0.532,0.7209,9.37,
2026-02-21,2026-02-21T23:59,2026-02-23T17:00,2,0.66,0.2383,0.9704,0.7044,0.6263,0.8042,9.95,
2026-02-21,2026-02-21T23:59,2026-02-23T18:00,2,0.7749,0.2759,0.9653,0.7411,0.7562,0.8757,10.48,
2026-02-21,2026-02-21T23:59,2026-02-23T19:00,2,0.8009,0.3763,0.9811,0.8083,0.8202,0.8528,10.31,
2026-02-21,2026-02-21T23:59,2026-02-23T20:00,2,0.8788,0.6269,0.9836,0.8588,0.8896,0.8528,10.31,
2026-02-21,2026-02-21T23:59,2026-02-23T21:00,2,0.8839,0.5079,0.9835,0.8468,0.8898,0.8622,10.38,
2026-02-21,2026-02-21T23:59,2026-02-23T22:00,2,0.8185,0.4842,0.9817,0.7903,0.8012,0.7944,9.88,
2026-02-21,2026-02-21T23:59,2026-02-23T23:00,2,0.8733,0.5042,0.9834,0.897,0.8261,0.7479,9.55,
2026-02-22,2026-02-22T23:59,2026-02-23T00:00,1,0.0189,0.0099,0.1623,0.0137,0.0247,0.0104,2.03,
2026-02-22,2026-02-22T23:59,2026-02-23T01:00,1,0.0083,0.0083,0.1622,0.0094,0.0187,0.01,1.57,
2026-02-22,2026-02-22T23:59,2026-02-23T02:00,1,0.0388,0.0095,0.2158,0.032,0.0392,0.01,1.45,
2026-02-22,2026-02-22T23:59,2026-02-23T03:00,1,0.0392,0.0117,0.2461,0.027,0.0417,0.0101,2.01,
2026-02-22,2026-02-22T23:59,2026-02-23T04:00,1,0.0205,0.0096,0.2151,0.0285,0.0301,0.01,1.25,
2026-02-22,2026-02-22T23:59,2026-02-23T05:00,1,0.0192,0.0095,0.1873,0.0283,0.0421,0.01,1.0,
2026-02-22,2026-02-22T23:59,2026-02-23T06:00,1,0.0108,0.0104,0.1794,0.0138,0.0215,0.0131,2.23,
2026-02-22,2026-02-22T23:59,2026-02-23T07:00,1,0.0598,0.0085,0.2995,0.0624,0.0657,0.0659,3.89,
2026-02-22,2026-02-22T23:59,2026-02-23T08:00,1,0.0583,0.0094,0.3233,0.0645,0.0658,0.0867,4.28,
2026-02-22,2026-02-22T23:59,2026-02-23T09:00,1,0.0823,0.0091,0.3962,0.0618,0.0748,0.0742,4.06,
